,user_id,account_creation_time,seniority
850,8d8385b80b92eb7dd93f9,2022-07-04 18:14:25.259,Junior
851,8c027fd8092eaa2d85e48,2022-06-05 17:37:48.864,Senior
852,8d0847a8098f8b1d85e48,2022-06-08 19:18:19.104,Sophomore
853,8dcee1980ba0030dd93f9,2022-07-05 09:08:11.014,Sophomore
854,90ff7f9809f87488500f4,2022-06-15 07:13:20.314,Senior
855,8d5e99880b8e053dd93f9,2022-07-04 12:39:57.393,Sophomore
856,88e197980accef80ddefb,2022-06-25 08:58:42.290,Junior
857,88fd8d480b15208c7002f,2022-06-28 19:06:56.164,Senior
858,9dd955d80a5a9fb1ff78a,2022-06-19 22:55:01.685,Junior
859,8bb538d80af0a5c11f135,2022-06-27 01:36:38.237,Senior
860,87817f180b2bd75c7002f,2022-06-29 20:57:35.601,Sophomore
861,8f29ab980b9f9af78b0e7,2022-07-05 08:40:25.838,Senior
862,9dffdc180a827a11ff78a,2022-06-20 07:51:07.714,Freshman
863,8b9e8b4809fd80bc82148,2022-06-15 12:49:25.466,Senior
864,8e8b2e080bbb849dd93f9,2022-07-06 16:25:55.806,Senior
865,8800b4c80b4c7ccc7002f,2022-07-01 10:06:14.642,Junior
866,8e27b7480b77a5b78b0e7,2022-07-03 11:12:37.634,Sophomore
867,8c82387809441b0d85e48,2022-06-06 18:01:30.787,Senior
868,8bd252c80af520d11f135,2022-06-27 06:42:31.911,Junior
869,9d8459c80a483281ff78a,2022-06-19 01:57:06.973,Freshman
870,84aa881809b8800a3c50e,2022-06-12 04:10:50.924,Senior
871,9f3291880a9e7e11ff78a,2022-06-23 04:08:11.461,Junior
872,88e0f5180b744cfc7002f,2022-07-03 07:24:09.646,Junior
873,82a149980a838a3b40788,2022-06-20 08:55:09.295,Sophomore
874,885507280b5c1c0c7002f,2022-07-02 03:52:42.472,Senior
875,8f97d4f80bb5d9378b0e7,2022-07-06 09:58:53.809,Senior
876,8f43a1880ba3ae878b0e7,2022-07-05 13:18:42.681,Senior
877,87c589980af1e520ddefb,2022-06-27 03:01:48.665,Sophomore
878,877380580ae49100ddefb,2022-06-26 11:51:54.665,Freshman
879,9e3a48e80a8b31a1ff78a,2022-06-20 17:46:12.939,Junior
880,9ffd15d80ac5df81ff78a,2022-06-25 00:56:34.291,Sophomore
881,8e7718280bbce40dd93f9,2022-07-06 17:59:38.898,Freshman
882,87a93a180aec22c0ddefb,2022-06-26 20:28:38.488,Senior
883,9ccffe180a2b88a1ff78a,2022-06-17 17:19:48.977,Senior
884,87b78ee80aef7990ddefb,2022-06-27 00:16:35.434,Sophomore
885,8bbd0eb80af1f7c11f135,2022-06-27 03:06:46.924,Sophomore
886,8f0988f80b9a5bd78b0e7,2022-07-05 02:42:15.781,Freshman
887,8cde09180983570d85e48,2022-06-08 05:33:46.323,Sophomore
888,9eb838780a80e801ff78a,2022-06-21 18:27:54.638,Senior
889,91148ee809fd2a88500f4,2022-06-15 12:34:58.638,Junior
890,880a25980b4db7ec7002f,2022-07-01 11:30:16.602,Sophomore
891,8edd83b80b31b51a8a7fb,2022-06-30 03:38:03.044,Freshman
892,8150e8580a272c9b40788,2022-06-17 12:22:43.421,Junior
893,901088b80ac9ae31ff78a,2022-06-25 05:16:29.168,Senior
894,88dcf8a80b73972c7002f,2022-07-03 06:35:40.678,Freshman
895,8d752c78098ed5cd85e48,2022-06-10 07:03:02.330,Junior
896,9df1fa480a804ed1ff78a,2022-06-20 05:23:03.695,Senior
897,887df3480aba1920ddefb,2022-06-24 11:32:44.205,Senior
898,879f82280aea2f90ddefb,2022-06-26 18:15:31.791,Junior
899,815c37c80a28b22b40788,2022-06-17 14:06:36.997,Sophomore
900,8e2724280bb0844dd93f9,2022-07-06 03:54:54.850,Sophomore
901,8c7c1a8809acad8cc7b2a,2022-06-11 17:00:16.370,Sophomore
902,8172d9580a2d844b40788,2022-06-17 19:35:42.075,Sophomore
903,918c80580a1a02b8500f4,2022-06-16 21:24:05.914,Freshman
904,8ae9c8e80ad048811f135,2022-06-25 12:47:14.797,Sophomore
905,9f8c41380aa90eb1ff78a,2022-06-23 16:09:25.831,Senior
906,8f18b8380b9d1a878b0e7,2022-07-05 05:49:38.733,Sophomore
907,8fa430380bb7ffc78b0e7,2022-07-06 12:25:42.875,Junior
908,899108a80943e9cbea2a4,2022-06-06 17:48:22.568,Sophomore
909,8a0fafa80985831bea2a4,2022-06-08 08:02:03.035,Sophomore
910,87b71a080b3e21ac7002f,2022-06-30 17:46:12.724,Freshman
911,88b548080b09228c7002f,2022-06-28 05:28:16.044,Senior
912,8725f8d80b1f00cc7002f,2022-06-29 06:21:10.786,Freshman
913,8db599a80af8feea8a7fb,2022-06-27 11:06:32.222,Sophomore
914,8c071078092fb9dd85e48,2022-06-05 18:50:15.068,Senior
915,87394fa80adbd0c0ddefb,2022-06-26 01:54:30.984,Senior
916,910f883809fc0888500f4,2022-06-15 11:17:06.626,Sophomore
917,9fc74bb80abb4231ff78a,2022-06-24 12:51:57.825,Freshman
918,81925a380a34d27b40788,2022-06-18 03:54:25.490,Freshman
919,9c9e70980a237811ff78a,2022-06-17 08:09:15.792,Freshman
920,89885cd8093bd25bea2a4,2022-06-06 08:35:59.561,Freshman
921,88bb7b780b8d5e5c7002f,2022-07-02 23:30:55.816,Sophomore
922,8558e4880a7c9890ddefb,2022-06-21 13:34:11.494,Freshman
923,81c743380a3d775b40788,2022-06-18 13:44:31.793,Senior
924,8e5397f80b12e2aa8a7fb,2022-06-28 16:33:56.713,Senior
925,89c75f980951bbbbea2a4,2022-06-07 09:31:49.726,Sophomore
926,9fbdb9780ab9a5b1ff78a,2022-06-24 11:01:57.613,Sophomore
927,87e02dc80b48bbac7002f,2022-07-01 03:33:24.710,Sophomore
928,8208c1b80b8858e8a4284,2022-07-02 15:31:36.366,Freshman
929,8f30ed280ba0e3c78b0e7,2022-07-05 10:08:06.733,Sophomore
930,884df0e80af8bcac7002f,2022-06-27 08:32:20.585,Junior
931,87155b580b1b93ac7002f,2022-06-29 02:27:16.419,Junior
932,85abc7580a8cfa50ddefb,2022-06-22 08:12:31.474,Freshman
933,9041393809cd4e08500f4,2022-06-13 06:07:38.331,Junior
934,8b4885d80ae080111f135,2022-06-26 07:05:47.004,Freshman
935,877101380b3080dc7002f,2022-06-30 02:15:51.563,Senior
936,912bf3480a019a98500f4,2022-06-15 17:37:55.933,Freshman
937,9d0000780a383af1ff78a,2022-06-18 05:30:33.943,Senior
938,8c7e2728094b81fd85e48,2022-06-07 02:26:49.132,Junior
939,908e3ed809d5e1a8500f4,2022-06-13 15:53:08.575,Senior
940,889fe3c80b04b57c7002f,2022-06-28 00:26:09.705,Junior
941,8b0e45e809a4ae7bea2a4,2022-06-11 07:54:25.724,Sophomore
942,81cf1a080a3e8f0b40788,2022-06-18 14:59:06.918,Sophomore
943,8e8889380b80a7278b0e7,2022-07-03 21:27:24.751,Freshman
944,8ad8d8180997cc8bea2a4,2022-06-10 17:14:56.687,Freshman
945,88c48b980b8f153c7002f,2022-07-03 01:27:57.536,Sophomore
946,8e42cef80b103c9a8a7fb,2022-06-28 13:33:07.271,Freshman
947,8f2782380b9f42178b0e7,2022-07-05 08:16:43.878,Freshman
948,8cfb7d28098c0ded85e48,2022-06-08 15:28:40.690,Freshman
949,81ac29c80a398bcb40788,2022-06-18 09:16:54.297,Junior
950,820cecf80b870ad8a4284,2022-07-02 16:19:03.275,Senior
951,8a91bc2809bf284c82148,2022-06-12 14:01:18.334,Sophomore
952,80f429980b352ea8a4284,2022-06-30 07:35:16.191,Sophomore
953,8d3f88980980774d85e48,2022-06-09 14:42:06.414,Senior
954,8ecc83780b2d4e9a8a7fb,2022-06-29 22:37:39.544,Senior
955,85e332480a98ced0ddefb,2022-06-22 21:40:07.559,Freshman
956,8d0a01880b7fe55dd93f9,2022-07-03 20:35:43.092,Junior
957,9f483dc80aa2fa81ff78a,2022-06-23 09:14:26.384,Senior
958,87299c880ad7fcd0ddefb,2022-06-25 21:33:11.546,Senior
959,88cdf8380ac99be0ddefb,2022-06-25 05:11:36.491,Freshman
960,88a3f1380b883d3c7002f,2022-07-02 17:40:45.928,Sophomore
961,8cfe5d980b7dad4dd93f9,2022-07-03 18:04:14.868,Sophomore
962,884cf8280ab01f40ddefb,2022-06-24 00:11:42.182,Junior
963,815bb3d80b490448a4284,2022-07-01 06:09:18.459,Senior
964,9ed8bbf80a892121ff78a,2022-06-22 03:49:48.291,Freshman
965,8195e5280b527a18a4284,2022-07-01 16:55:07.272,Senior
966,8b4dc21809e9457c82148,2022-06-14 13:56:49.083,Sophomore
967,8b035fa80ad38bc11f135,2022-06-25 16:29:58.137,Sophomore
968,8d8948180992894d85e48,2022-06-10 11:15:42.048,Sophomore
969,811d37080b3c2a48a4284,2022-06-30 15:31:58.304,Junior
970,9e59dd380a728ba1ff78a,2022-06-21 01:59:32.887,Sophomore
971,9f34cf880a9ef211ff78a,2022-06-23 04:39:07.560,Freshman
972,8e80b7080bba148dd93f9,2022-07-06 14:47:44.913,Sophomore
973,8ac33eb809940b5bea2a4,2022-06-10 12:58:39.314,Junior
974,8e3bb9380bb4acfdd93f9,2022-07-06 08:38:49.820,Senior
975,81ff2bc80b8530f8a4284,2022-07-02 14:12:41.031,Junior
976,9019f14809c32df8500f4,2022-06-12 18:36:25.204,Junior
977,901f817809c4ac18500f4,2022-06-12 20:18:19.633,Senior
978,898b4be8093cb7dbea2a4,2022-06-06 09:37:11.232,Sophomore
979,858501e80a7e3880ddefb,2022-06-21 15:24:32.429,Sophomore
980,8d4378e80b89e50dd93f9,2022-07-04 07:58:18.584,Sophomore
981,889c80080abed9f0ddefb,2022-06-24 16:57:13.157,Freshman
982,8490ffa809afbf7a3c50e,2022-06-11 20:29:53.688,Freshman
983,9fbabf780ab925a1ff78a,2022-06-24 10:27:48.957,Sophomore
984,88be42d80ac87920ddefb,2022-06-25 01:37:32.733,Junior
985,800985e809b9318050c7f,2022-06-12 07:14:40.209,Junior
986,9e71daf80a78dd81ff78a,2022-06-21 07:02:58.292,Junior
987,8fcf82480bbcc8878b0e7,2022-07-06 17:51:46.291,Sophomore
988,910c5e3809fb4c98500f4,2022-06-15 10:27:31.978,Sophomore
989,89138de809287a9bea2a4,2022-06-05 10:35:31.466,Junior
990,88e9dc280ace4240ddefb,2022-06-25 10:29:02.669,Freshman
991,8d1e5fa80977c02d85e48,2022-06-09 04:47:08.234,Sophomore
992,9e339a180a8a2ac1ff78a,2022-06-20 16:36:06.822,Sophomore
993,908308a809d39dd8500f4,2022-06-13 13:18:31.643,Freshman
994,8dfab4280ba8cabdd93f9,2022-07-05 16:51:01.548,Junior
995,9fd844180abdbdd1ff78a,2022-06-24 15:41:27.910,Freshman
996,8b5418980ae24ef11f135,2022-06-26 09:17:45.636,Senior
997,8dce9e380afbccca8a7fb,2022-06-27 14:17:58.962,Sophomore
998,8c49b248093f881d85e48,2022-06-06 12:40:43.810,Senior
999,9fdc8fa80abea441ff78a,2022-06-24 16:42:54.846,Sophomore
1000,8cd75c080b78b1bdd93f9,2022-07-03 12:24:06.012,Senior
1001,8d94b578099453fd85e48,2022-06-10 13:18:01.762,Freshman
1002,871127880ad31dd0ddefb,2022-06-25 16:00:39.174,Junior
1003,817a99780b4e92a8a4284,2022-07-01 12:28:36.355,Senior
1004,82f5b0d80a738d1b40788,2022-06-21 03:08:11.229,Junior
1005,8c942ee809b2ccccc7b2a,2022-06-11 23:58:14.996,Junior
1006,8f41c3e80ba38e578b0e7,2022-07-05 13:01:35.154,Freshman
1007,85bf90480a90e8f0ddefb,2022-06-22 12:40:25.956,Freshman
1008,9131acc80a035d98500f4,2022-06-15 19:38:11.201,Sophomore
1009,830de2c80a77afab40788,2022-06-21 07:59:00.535,Freshman
1010,89d538780954d90bea2a4,2022-06-07 13:04:26.407,Senior
1011,82082c280b888e18a4284,2022-07-02 15:45:47.010,Sophomore
1012,9df828c80a815b81ff78a,2022-06-20 06:34:42.725,Junior
1013,8e8a9d880bc094add93f9,2022-07-06 22:11:32.525,Sophomore
1014,9d89a9980a4e10d1ff78a,2022-06-19 08:37:43.799,Junior
1015,9e8db2880a7b03b1ff78a,2022-06-21 11:46:13.658,Junior
1016,8974e3a8093e57bbea2a4,2022-06-06 11:28:05.679,Freshman
1017,82882e980a5fb78b40788,2022-06-20 04:42:40.506,Junior
1018,8af1c41809d434dc82148,2022-06-13 13:58:47.523,Sophomore
1019,81f8e2580a48220b40788,2022-06-18 23:36:10.697,Sophomore
1020,887bf9e80b8254cc7002f,2022-07-02 10:57:26.892,Freshman
1021,8b3942c80ade9b411f135,2022-06-26 05:05:02.888,Junior
1022,8248e2880b72fb38a4284,2022-07-03 05:54:05.919,Junior
1023,8aea8ed80ad052d11f135,2022-06-25 12:49:59.655,Senior
1024,911e0da809febeb8500f4,2022-06-15 14:22:45.475,Sophomore
1025,919218480a1be228500f4,2022-06-16 23:31:56.785,Sophomore
1026,9f195a380a987831ff78a,2022-06-22 18:59:57.587,Freshman
1027,85d83f280a95e7a0ddefb,2022-06-22 18:21:56.179,Senior
1028,88a135d80b87b1ec7002f,2022-07-02 17:03:36.739,Sophomore
1029,8c78c98809ac2becc7b2a,2022-06-11 16:25:44.746,Freshman
1030,8d2c8898097be07d85e48,2022-06-09 09:28:49.990,Junior
1031,82b0ea380a880f1b40788,2022-06-20 11:55:39.446,Senior
1032,8eb5e3980b2754fa8a7fb,2022-06-29 15:49:45.806,Freshman
1033,82efd1e80a71ea8b40788,2022-06-21 01:25:06.240,Freshman
1034,9ed789a80a895191ff78a,2022-06-22 04:02:43.885,Senior
1035,8558d2280a7c9550ddefb,2022-06-21 13:33:19.143,Freshman
1036,90972dd809e012b8500f4,2022-06-14 03:28:53.041,Junior
1037,80f22ff80b349a88a4284,2022-06-30 06:55:44.880,Sophomore
1038,8c5beba80942d80d85e48,2022-06-06 16:35:22.126,Sophomore
1039,885f1ab80af959dc7002f,2022-06-27 11:30:47.850,Senior
1040,8f53e0880ba8aae78b0e7,2022-07-05 16:42:32.639,Junior
1041,8e7fc4080bbe82add93f9,2022-07-06 19:41:40.353,Junior
1042,8dd5ea1809a2d18d85e48,2022-06-11 05:47:14.946,Senior
1043,8791e1480b373eac7002f,2022-06-30 09:56:04.498,Junior
1044,8bc8b2880af378711f135,2022-06-27 04:48:49.028,Junior
1045,825383d80a53c87b40788,2022-06-19 15:08:01.953,Sophomore
1046,82984e980a8284bb40788,2022-06-20 07:45:25.925,Sophomore
1047,904e442809cfb328500f4,2022-06-13 08:51:08.938,Senior
1048,8afddef809d89dbc82148,2022-06-13 16:43:17.739,Sophomore
1049,8e7bd9a80b1c80aa8a7fb,2022-06-29 03:30:28.739,Sophomore
1050,8b92a4b809fa9c8c82148,2022-06-15 09:40:32.588,Senior
1051,8e0ba0180b08298a8a7fb,2022-06-28 04:21:52.152,Senior
1052,89d5f8180955083bea2a4,2022-06-07 13:16:29.091,Freshman
1053,9f8e22180aa97881ff78a,2022-06-23 16:37:06.356,Junior
1054,8d4c8e480983c5cd85e48,2022-06-09 18:27:50.800,Senior
1055,88afddd80b8aad3c7002f,2022-07-02 20:27:09.309,Sophomore
1056,8ddf2d9809a4a9cd85e48,2022-06-11 07:53:10.645,Freshman
1057,81c435880b5c7cd8a4284,2022-07-02 04:18:31.016,Freshman
1058,8daa7c380998470d85e48,2022-06-10 17:47:38.029,Sophomore
1059,8b78ff280ae821811f135,2022-06-26 13:38:40.363,Senior
1060,8dbc8a980b9d9f7dd93f9,2022-07-05 06:25:05.612,Sophomore
1061,828c49580a80795b40788,2022-06-20 05:34:23.537,Junior
1062,89253b28092bf4bbea2a4,2022-06-05 14:32:53.935,Senior
1063,8e8c21180b8782778b0e7,2022-07-04 05:06:57.515,Junior
1064,8bd99c380a0b98cc82148,2022-06-16 04:59:34.058,Sophomore
1065,81e81a280b81ff78a4284,2022-07-02 10:34:41.228,Sophomore
1066,9d0484f80a38f8c1ff78a,2022-06-18 06:20:38.693,Junior
1067,8788a9c80b2d352c7002f,2022-06-29 22:30:52.433,Senior
1068,84ac45d809b8ee7a3c50e,2022-06-12 04:40:17.968,Freshman
1069,8de9b83809a8918d85e48,2022-06-11 10:03:14.294,Sophomore
1070,905f401809d30718500f4,2022-06-13 12:38:19.501,Sophomore
1071,918d1c580a1a4588500f4,2022-06-16 21:41:52.586,Senior
1072,87824e580b2c107c7002f,2022-06-29 21:12:49.685,Senior
1073,89120e58092825fbea2a4,2022-06-05 10:12:57.235,Sophomore
1074,8acacad809cc20fc82148,2022-06-13 04:47:21.189,Senior
1075,87841a580b2c824c7002f,2022-06-29 21:34:38.364,Sophomore
1076,8fc19be80bbb50d78b0e7,2022-07-06 16:12:07.385,Junior
1077,89daa5980958588bea2a4,2022-06-07 14:46:10.546,Freshman
1078,87993e880ae908e0ddefb,2022-06-26 16:56:56.005,Sophomore
1079,8191cfe80b51cf98a4284,2022-07-01 16:09:39.061,Senior
1080,88895da80abbc340ddefb,2022-06-24 13:26:22.774,Sophomore
1081,9134cd080a041c28500f4,2022-06-15 20:29:00.980,Sophomore
1082,8dd5327809a29a1d85e48,2022-06-11 05:32:27.848,Sophomore
1083,8bd479d80af571b11f135,2022-06-27 07:04:05.089,Sophomore
1084,9e9d78a80a7cf141ff78a,2022-06-21 13:57:50.620,Freshman
1085,9f0ceff80a93d571ff78a,2022-06-22 16:00:33.479,Freshman
1086,81f588180a45c10b40788,2022-06-18 23:10:18.323,Sophomore
1087,8a3392d80970043bea2a4,2022-06-08 19:59:09.336,Freshman
1088,8deebab80ba4884dd93f9,2022-07-05 14:16:46.507,Sophomore
1089,88ea3cd8091f4d4bea2a4,2022-06-05 00:09:02.717,Senior
1090,8eefa9580b9539478b0e7,2022-07-04 20:51:42.814,Senior
1091,88bc23b80ac5ead0ddefb,2022-06-25 00:59:35.181,Sophomore
1092,8ae24a7809d14d8c82148,2022-06-13 10:40:32.896,Sophomore
1093,8244d3080b728888a4284,2022-07-03 05:14:26.274,Sophomore
1094,888a88f80b848b0c7002f,2022-07-02 13:28:26.054,Sophomore
1095,875938980b29828c7002f,2022-06-29 18:18:26.358,Sophomore
1096,8d3f97e80b89528dd93f9,2022-07-04 07:19:14.405,Sophomore
1097,8e4539280b7b03b78b0e7,2022-07-03 15:02:29.677,Sophomore
1098,9ec42c880a849d31ff78a,2022-06-21 22:41:33.927,Junior
1099,9d9e7b080a50d311ff78a,2022-06-19 11:46:03.547,Senior
1100,8e8052d80b1d711a8a7fb,2022-06-29 04:34:35.967,Sophomore
1101,9188f3480a187d28500f4,2022-06-16 19:40:12.664,Junior
1102,8dc934b80b9f84cdd93f9,2022-07-05 08:25:58.146,Senior
1103,8e3148880b0de80a8a7fb,2022-06-28 10:54:02.979,Sophomore
1104,88774d280a20ab12e8ad4,2022-06-17 04:58:35.901,Sophomore
1105,90a8c71809e40e98500f4,2022-06-14 08:00:51.517,Sophomore
1106,9cb8eff80a278501ff78a,2022-06-17 12:46:18.807,Freshman
1107,87444b880b25111c7002f,2022-06-29 13:15:07.326,Freshman
1108,9f8f8f780ab0e0a1ff78a,2022-06-24 01:03:16.780,Junior
1109,8c3198d8093ab21d85e48,2022-06-06 07:19:07.782,Freshman
1110,8dc4fe08099e392d85e48,2022-06-11 00:33:32.541,Junior
1111,878b4ab80b2ebc5c7002f,2022-06-30 00:15:11.975,Freshman
1112,883c88880aabc050ddefb,2022-06-23 19:13:19.842,Junior
1113,9e1c84d80a88c551ff78a,2022-06-20 12:44:15.219,Senior
1114,9010bfa80ac9c8d1ff78a,2022-06-25 05:23:35.293,Freshman
1115,8b0b7e280ad4bf811f135,2022-06-25 17:52:00.753,Senior
1116,73309ce801c2dd884c5de,2022-07-03 15:11:35.245,Senior
1117,8b0fac9809a4efebea2a4,2022-06-11 08:11:52.930,Junior
1118,8d7a5858098fd88d85e48,2022-06-10 08:12:02.569,Junior
1119,9e557a380a7188f1ff78a,2022-06-21 00:50:01.799,Sophomore
1120,8daa7f88099847cd85e48,2022-06-10 17:47:50.107,Freshman
1121,88802c180ab4a080ddefb,2022-06-24 05:19:12.082,Junior
1122,8cd594b80b785abdd93f9,2022-07-03 12:00:53.978,Junior
1123,870382080ad182d0ddefb,2022-06-25 14:02:31.211,Senior
1124,87885df80ae88c20ddefb,2022-06-26 13:58:36.375,Senior
1125,888cfd880b84e1fc7002f,2022-07-02 13:51:37.173,Freshman
1126,8e7879780bbcd5ddd93f9,2022-07-06 17:55:51.283,Senior
1127,90c271b809e95958500f4,2022-06-14 14:02:07.861,Junior
1128,881588280aa50ab0ddefb,2022-06-23 11:35:17.127,Junior
1129,830cd2780a7781fb40788,2022-06-21 07:46:49.946,Senior
1130,9dd1fbb80a58e181ff78a,2022-06-19 20:56:00.176,Senior
1131,912c8d980a01bca8500f4,2022-06-15 17:47:00.026,Sophomore
1132,818b51180a332fab40788,2022-06-18 02:02:44.317,Freshman
1133,9cb849280a278481ff78a,2022-06-17 12:37:38.822,Sophomore
1134,888843c80b5ee31c7002f,2022-07-02 07:02:19.350,Junior
1135,8948aa08093414bbea2a4,2022-06-05 23:47:33.847,Junior
1136,8323cc980a7ac84b40788,2022-06-21 11:30:22.516,Freshman
1137,8c807de80943a38d85e48,2022-06-06 17:29:38.316,Senior
1138,8173c8980b4d5708a4284,2022-07-01 11:04:26.033,Junior
1139,81dc5bb80a4071db40788,2022-06-18 17:07:51.459,Freshman
1140,8a1e8548098a98ebea2a4,2022-06-08 13:48:40.184,Freshman
1141,8f8833380baabdb78b0e7,2022-07-05 21:20:37.334,Senior
1142,895d0c48093a182bea2a4,2022-06-06 06:38:04.410,Sophomore
1143,859e5b580a8a88c0ddefb,2022-06-22 05:25:10.178,Senior
1144,878423380ae2e110ddefb,2022-06-26 09:56:43.613,Junior
1145,8b884fd80ae7cdf11f135,2022-06-26 15:32:57.883,Sophomore
1146,9fbf45880ab9fad1ff78a,2022-06-24 11:24:39.591,Junior
1147,90a81fb809e449d8500f4,2022-06-14 08:16:39.914,Sophomore
1148,8b483a2809e84ddc82148,2022-06-14 12:50:47.056,Freshman
1149,8b82e1580ae443211f135,2022-06-26 11:31:08.778,Sophomore
1150,8a81582809ba42fe37e5e,2022-06-12 08:27:37.493,Freshman
1151,8c5c2f880942eacd85e48,2022-06-06 16:40:22.744,Sophomore
1152,8e92bf780b8850378b0e7,2022-07-04 06:10:21.469,Freshman
1153,9ce941480a312dd1ff78a,2022-06-17 23:45:43.739,Sophomore
1154,8899aa280b035e7c7002f,2022-06-27 22:54:41.830,Junior
1155,8bc8a7780922a83d85e48,2022-06-05 03:58:05.470,Freshman
1156,821738d80b890428a4284,2022-07-02 18:33:48.005,Sophomore
1157,8e05e4280ba8caedd93f9,2022-07-05 19:07:36.246,Sophomore
1158,8f5ae8380ba827a78b0e7,2022-07-05 18:24:04.140,Senior
1159,8b388ef809e4f8ec82148,2022-06-14 09:02:48.092,Freshman
1160,88aba5280b078f1c7002f,2022-06-28 03:40:43.139,Senior
1161,8e4b09b80b7bcc378b0e7,2022-07-03 15:55:57.464,Freshman
1162,8b1be9080ad888011f135,2022-06-25 22:01:46.908,Senior
1163,9cb8c7580a273da1ff78a,2022-06-17 12:27:16.685,Sophomore
1164,8eb4bde80b28fd0a8a7fb,2022-06-29 15:26:18.144,Freshman
1165,90b9d3c809e7e118500f4,2022-06-14 12:21:47.319,Senior
1166,8f04c0180b9984778b0e7,2022-07-05 01:44:49.590,Sophomore
1167,85aee0780a8da400ddefb,2022-06-22 08:57:46.125,Freshman
1168,9eb298180a8035c1ff78a,2022-06-21 17:40:54.128,Senior
1169,9d7084480a4aec81ff78a,2022-06-19 05:03:14.080,Sophomore
1170,825148580a537b7b40788,2022-06-19 14:47:29.807,Freshman
1171,81cc40f80b5e1e58a4284,2022-07-02 06:09:51.749,Sophomore
1172,9cf1fa180a333751ff78a,2022-06-18 02:04:47.406,Junior
1173,8ddd54880afe308a8a7fb,2022-06-27 17:01:04.409,Junior
1174,81889dc80a3225ab40788,2022-06-18 00:51:48.139,Junior
1175,8cd151780b77c71dd93f9,2022-07-03 11:21:31.609,Sophomore
1176,8c0818d80a1553fc82148,2022-06-16 16:04:25.683,Sophomore
1177,8b08b8a80ad480411f135,2022-06-25 17:26:38.127,Sophomore
1178,9d5153880a445151ff78a,2022-06-18 21:32:15.143,Sophomore
1179,88f245180b13091c7002f,2022-06-28 16:44:11.594,Freshman
1180,81bf93c80b5ba058a4284,2022-07-02 03:19:43.398,Sophomore
1181,8df0e8a809a7db9d85e48,2022-06-11 11:31:15.578,Junior
1182,90d9b10809ee2b88500f4,2022-06-14 19:31:14.701,Sophomore
1183,874f3f180ae00ae0ddefb,2022-06-26 06:43:04.007,Sophomore
1184,871ac7480b1cc2ec7002f,2022-06-29 03:48:08.207,Sophomore
1185,821845f80a4ca10b40788,2022-06-19 06:59:38.190,Sophomore
1186,8b58f01809eb39dc82148,2022-06-14 16:10:15.577,Senior
1187,859e88780a8a8de0ddefb,2022-06-22 05:27:04.831,Sophomore
1188,9d05ca280a373051ff78a,2022-06-18 06:35:59.156,Junior
1189,830285c80a75ee8b40788,2022-06-21 05:59:12.921,Freshman
1190,8f3355e80ba124278b0e7,2022-07-05 10:25:16.133,Sophomore
1191,8a5e2a18097d199bea2a4,2022-06-09 10:52:19.933,Junior
1192,887058980afb3d4c7002f,2022-06-27 13:39:42.344,Sophomore
1193,88c888a80ac88e50ddefb,2022-06-25 03:51:11.811,Freshman
1194,9e85aa780a799051ff78a,2022-06-21 10:07:11.864,Junior
1195,878ad9980b35fabc7002f,2022-06-30 08:29:41.545,Junior
1196,89a443280948c87bea2a4,2022-06-06 23:20:49.729,Junior
1197,828485580a5ecd8b40788,2022-06-20 03:40:16.342,Sophomore
1198,88c978080b70275c7002f,2022-07-03 02:41:03.422,Freshman
1199,8ce4e1a80b7a414dd93f9,2022-07-03 14:10:38.181,Junior
1200,8f1840280b9c8ff78b0e7,2022-07-05 05:12:41.823,Sophomore
1201,8d3d8d380b89025dd93f9,2022-07-04 06:57:51.229,Senior
1202,8e45f5a80bb88d5dd93f9,2022-07-06 10:38:23.277,Junior
1203,8cdcd4480b793efdd93f9,2022-07-03 13:01:45.399,Senior
1204,8cddee780b7971ddd93f9,2022-07-03 13:15:19.907,Senior
1205,8cdacfa80b7909edd93f9,2022-07-03 12:47:36.627,Senior
1206,888acb980ab89e80ddefb,2022-06-24 07:35:14.606,Sophomore
1207,9f2131080a98ced1ff78a,2022-06-22 21:40:07.386,Sophomore
1208,8e88bce80b88ed578b0e7,2022-07-04 04:35:44.007,Sophomore
1209,875025480ae03a00ddefb,2022-06-26 06:55:38.183,Sophomore
1210,9e8793780a79d8b1ff78a,2022-06-21 10:25:57.242,Sophomore
1211,8ae2c4a809d15fbc82148,2022-06-13 10:45:25.384,Freshman
1212,81bd29f80a3c2beb40788,2022-06-18 12:16:08.235,Sophomore
1213,879988780b38b23c7002f,2022-06-30 11:35:09.724,Sophomore
1214,881e8a480b50fe4c7002f,2022-07-01 15:13:50.836,Junior
1215,8225c8880b8c8e98a4284,2022-07-02 22:35:31.403,Senior
1216,8af93d28099fe21bea2a4,2022-06-11 02:26:51.003,Junior
1217,8e48fa880b1131ba8a7fb,2022-06-28 14:38:29.419,Sophomore
1218,898db5b8093d40abea2a4,2022-06-06 10:13:40.011,Junior
1219,8b3bb9b80adefff11f135,2022-06-26 05:31:53.372,Junior
1220,889397a80b01d40c7002f,2022-06-27 21:09:30.378,Freshman
1221,8bf70c880a123f4c82148,2022-06-16 12:34:06.226,Sophomore
1222,8bb110e80a00aacc82148,2022-06-15 16:33:58.668,Freshman
1223,8e550f480bb8c84dd93f9,2022-07-06 13:18:38.701,Sophomore
